date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:41:27	9431/9431	---M--	200	added ('OK')	image/jpeg	etag:%2224d7-6249a2ea6e61d%22	https://themesflat.co/html/healingy/images/blog/blog-details-list-3.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-details-list-3.jpg	(from https://themesflat.co/html/healingy/home-04.html)
10:41:28	30047/30047	---M--	200	added ('OK')	image/png	etag:%22755f-6249a31fe075c%22	https://themesflat.co/html/healingy/images/section/section-cta.png	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/section-cta.png	(from https://themesflat.co/html/healingy/home-04.html)
10:41:30	63746/63746	---M--	200	added ('OK')	image/jpeg	etag:%22f902-6249a321aab7e%22	https://themesflat.co/html/healingy/images/section/section-hero.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/section-hero.jpg	(from https://themesflat.co/html/healingy/our-service.html)
10:41:32	83544/83544	---M--	200	added ('OK')	image/jpeg	etag:%2214658-6249a323670f8%22	https://themesflat.co/html/healingy/images/section/section-service-details.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/section-service-details.jpg	(from https://themesflat.co/html/healingy/service-details.html)
10:41:32	72150/72150	---M--	200	added ('OK')	image/jpeg	etag:%22119d6-6249a2e78679a%22	https://themesflat.co/html/healingy/images/blog/blog-details-1.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-details-1.jpg	(from https://themesflat.co/html/healingy/blog-details.html)
10:41:33	23969/23969	---M--	200	added ('OK')	image/jpeg	etag:%225da1-6249a2e91ac72%22	https://themesflat.co/html/healingy/images/blog/blog-details-3.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-details-3.jpg	(from https://themesflat.co/html/healingy/blog-details.html)
10:41:33	40702/40702	---M--	200	added ('OK')	image/jpeg	etag:%229efe-6249a2e7a6f24%22	https://themesflat.co/html/healingy/images/blog/blog-details-2.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-details-2.jpg	(from https://themesflat.co/html/healingy/blog-details.html)
10:41:34	12805/12805	---M--	200	added ('OK')	image/jpeg	etag:%223205-6249a2dafa458%22	https://themesflat.co/html/healingy/images/avatar/avatar-1.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/avatar/avatar-1.jpg	(from https://themesflat.co/html/healingy/blog-details.html)
10:41:35	16257/16257	---M--	200	added ('OK')	image/jpeg	etag:%223f81-6249a2db2ec34%22	https://themesflat.co/html/healingy/images/avatar/avatar-2.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/avatar/avatar-2.jpg	(from https://themesflat.co/html/healingy/blog-details.html)
10:41:36	17349/17349	---M--	200	added ('OK')	image/jpeg	etag:%2243c5-6249a2dc858a7%22	https://themesflat.co/html/healingy/images/avatar/avatar-3.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/avatar/avatar-3.jpg	(from https://themesflat.co/html/healingy/blog-details.html)
10:41:37	33021/33021	---M--	200	added ('OK')	image/jpeg	etag:%2280fd-6249a2e5b2f07%22	https://themesflat.co/html/healingy/images/blog/blog-8.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-8.jpg	(from https://themesflat.co/html/healingy/blog-details.html)
10:41:39	117760/117760	---M--	200	added ('OK')	image/jpeg	etag:%221cc00-6249a31c7ad1a%22	https://themesflat.co/html/healingy/images/section/section-about-3.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/section-about-3.jpg	(from https://themesflat.co/html/healingy/about.html)
10:41:40	104412/104412	---M--	200	added ('OK')	image/jpeg	etag:%22197dc-6249a320cc0f2%22	https://themesflat.co/html/healingy/images/section/section-hero-2.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/section-hero-2.jpg	(from https://themesflat.co/html/healingy/our-therapists.html)
10:41:40	57185/57185	---M--	200	added ('OK')	image/jpeg	etag:%22df61-6249a32fd1928%22	https://themesflat.co/html/healingy/images/section/team-item-5.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/team-item-5.jpg	(from https://themesflat.co/html/healingy/our-therapists.html)
10:41:41	62686/62686	---M--	200	added ('OK')	image/jpeg	etag:%22f4de-6249a33092b0b%22	https://themesflat.co/html/healingy/images/section/team-item-6.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/team-item-6.jpg	(from https://themesflat.co/html/healingy/our-therapists.html)
10:41:41	104686/104686	---M--	200	added ('OK')	image/jpeg	etag:%22198ee-6249a331d4f5e%22	https://themesflat.co/html/healingy/images/section/team-item-7.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/team-item-7.jpg	(from https://themesflat.co/html/healingy/our-therapists.html)
10:41:42	35658/35658	---M--	200	added ('OK')	text/css	etag:%228b4a-625ad4c196729%22	https://themesflat.co/html/healingy/css/map.min.css	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/css/map.min.css	(from https://themesflat.co/html/healingy/book-appointment.html)
10:41:42	69179/69179	---M--	200	added ('OK')	image/jpeg	etag:%2210e3b-6249a3325793d%22	https://themesflat.co/html/healingy/images/section/team-item-8.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/team-item-8.jpg	(from https://themesflat.co/html/healingy/our-therapists.html)
10:41:47	7584/7584	---M--	200	added ('OK')	application/javascript	etag:%221da0-625ae396eaa75%22	https://themesflat.co/html/healingy/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/js/jquery.nice-select.min.js	(from https://themesflat.co/html/healingy/book-appointment.html)
10:41:47	73213/73213	---M--	200	added ('OK')	image/jpeg	etag:%2211dfd-6249a31ed9845%22	https://themesflat.co/html/healingy/images/section/section-book-appointment.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/section-book-appointment.jpg	(from https://themesflat.co/html/healingy/book-appointment.html)
10:41:47	24694/24694	---M--	200	added ('OK')	image/jpeg	etag:%226076-6249a30988a71%22	https://themesflat.co/html/healingy/images/section/product-item-1.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-1.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:48	34881/34881	---M--	200	added ('OK')	image/jpeg	etag:%228841-6249a30d702db%22	https://themesflat.co/html/healingy/images/section/product-item-2.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-2.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:49	61839/61839	---M--	200	added ('OK')	image/jpeg	etag:%22f18f-6249a30e7d39b%22	https://themesflat.co/html/healingy/images/section/product-item-3.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-3.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:49	24534/24534	---M--	200	added ('OK')	image/jpeg	etag:%225fd6-6249a30f0a573%22	https://themesflat.co/html/healingy/images/section/product-item-4.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-4.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:50	31031/31031	---M--	200	added ('OK')	image/jpeg	etag:%227937-6249a3100a342%22	https://themesflat.co/html/healingy/images/section/product-item-5.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-5.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:50	45788/45788	---M--	200	added ('OK')	image/jpeg	etag:%22b2dc-6249a310d4995%22	https://themesflat.co/html/healingy/images/section/product-item-6.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-6.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:50	52462/52462	---M--	200	added ('OK')	image/jpeg	etag:%22ccee-6249a311db0dd%22	https://themesflat.co/html/healingy/images/section/product-item-7.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-7.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:51	50971/50971	---M--	200	added ('OK')	image/jpeg	etag:%22c71b-6249a312a1c98%22	https://themesflat.co/html/healingy/images/section/product-item-8.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-8.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:52	60272/60272	---M--	200	added ('OK')	image/jpeg	etag:%22eb70-6249a3139f357%22	https://themesflat.co/html/healingy/images/section/product-item-9.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-9.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:52	31215/31215	---M--	200	added ('OK')	image/jpeg	etag:%2279ef-6249a30b1a069%22	https://themesflat.co/html/healingy/images/section/product-item-10.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-10.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:52	17692/17692	---M--	200	added ('OK')	image/jpeg	etag:%22451c-6249a30cac218%22	https://themesflat.co/html/healingy/images/section/product-item-12.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-12.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:53	3541/3541	---M--	200	added ('OK')	image/png	etag:%22dd5-6249a2ee88b0a%22	https://themesflat.co/html/healingy/images/item/fire.png	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/item/fire.png	(from https://themesflat.co/html/healingy/shop-cart.html)
10:41:53	81245/81245	---M--	200	added ('OK')	image/jpeg	etag:%2213d5d-6249a30bdbe04%22	https://themesflat.co/html/healingy/images/section/product-item-11.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-item-11.jpg	(from https://themesflat.co/html/healingy/our-product.html)
10:41:53	16272/16272	---M--	200	added ('OK')	image/jpeg	etag:%223f90-6249a32ad2bee%22	https://themesflat.co/html/healingy/images/section/shop-cart-item-2.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/shop-cart-item-2.jpg	(from https://themesflat.co/html/healingy/shop-cart.html)
10:41:53	28543/28543	---M--	200	added ('OK')	image/jpeg	etag:%226f7f-6249a329dca60%22	https://themesflat.co/html/healingy/images/section/shop-cart-item-1.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/shop-cart-item-1.jpg	(from https://themesflat.co/html/healingy/shop-cart.html)
10:41:53	15510/15510	---M--	200	added ('OK')	image/jpeg	etag:%223c96-6249a32b6402e%22	https://themesflat.co/html/healingy/images/section/shop-cart-item-3.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/shop-cart-item-3.jpg	(from https://themesflat.co/html/healingy/shop-cart.html)
10:41:54	31888/31888	---M--	200	added ('OK')	image/jpeg	etag:%227c90-6249a2f42153d%22	https://themesflat.co/html/healingy/images/item/payment-group.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/item/payment-group.jpg	(from https://themesflat.co/html/healingy/shop-cart.html)
10:41:54	5332/5332	---M--	200	added ('OK')	application/javascript	etag:%2214d4-625ae391f9fcc%22	https://themesflat.co/html/healingy/js/count-down.js	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/js/count-down.js	(from https://themesflat.co/html/healingy/shop-cart.html)
10:41:54	1527/1527	---M--	200	added ('OK')	image/png	etag:%225f7-6249a2efe41b6%22	https://themesflat.co/html/healingy/images/item/payment-1.png	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/item/payment-1.png	(from https://themesflat.co/html/healingy/shop-check-out.html)
10:41:55	619/619	---M--	200	added ('OK')	image/png	etag:%2226b-6249a2efe41b6%22	https://themesflat.co/html/healingy/images/item/payment-2.png	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/item/payment-2.png	(from https://themesflat.co/html/healingy/shop-check-out.html)
10:41:55	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-6249a2f133511%22	https://themesflat.co/html/healingy/images/item/payment-3.png	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/item/payment-3.png	(from https://themesflat.co/html/healingy/shop-check-out.html)
10:41:55	543/543	---M--	200	added ('OK')	image/png	etag:%2221f-6249a2f1413ba%22	https://themesflat.co/html/healingy/images/item/payment-4.png	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/item/payment-4.png	(from https://themesflat.co/html/healingy/shop-check-out.html)
10:41:55	1590/1590	---M--	200	added ('OK')	image/png	etag:%22636-6249a2f290afe%22	https://themesflat.co/html/healingy/images/item/payment-5.png	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/item/payment-5.png	(from https://themesflat.co/html/healingy/shop-check-out.html)
10:41:56	1275/1275	---M--	200	added ('OK')	image/png	etag:%224fb-6249a2f29c296%22	https://themesflat.co/html/healingy/images/item/payment-6.png	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/item/payment-6.png	(from https://themesflat.co/html/healingy/shop-check-out.html)
10:41:56	8091/8091	---M--	200	added ('OK')	text/css	etag:%221f9b-625ad4c2f21bd%22	https://themesflat.co/html/healingy/css/photoswipe.css	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/css/photoswipe.css	(from https://themesflat.co/html/healingy/product-details.html)
10:41:57	25575/25575	---M--	200	added ('OK')	application/javascript	etag:%2263e7-625ae3942d78d%22	https://themesflat.co/html/healingy/js/drift.min.js	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/js/drift.min.js	(from https://themesflat.co/html/healingy/product-details.html)
10:41:58	5327/5327	---M--	200	added ('OK')	application/javascript	etag:%2214cf-625ae3a42cfd1%22	https://themesflat.co/html/healingy/js/zoom.js	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/js/zoom.js	(from https://themesflat.co/html/healingy/product-details.html)
10:41:59	191534/191534	---M--	200	added ('OK')	image/jpeg	etag:%222ec2e-6249a30a052a9%22	https://themesflat.co/html/healingy/images/section/product-details.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/product-details.jpg	(from https://themesflat.co/html/healingy/product-details.html)
10:41:59	22759/22759	---M--	200	added ('OK')	image/jpeg	etag:%2258e7-6249a2e2c1444%22	https://themesflat.co/html/healingy/images/blog/blog-5.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-5.jpg	(from https://themesflat.co/html/healingy/blog-grid.html)
10:41:59	64267/64267	---M--	200	added ('OK')	image/jpeg	etag:%22fb0b-6249a2e12b7fc%22	https://themesflat.co/html/healingy/images/blog/blog-2.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-2.jpg	(from https://themesflat.co/html/healingy/blog-grid.html)
10:42:00	34592/34592	---M--	200	added ('OK')	image/jpeg	etag:%228720-6249a2e41ea30%22	https://themesflat.co/html/healingy/images/blog/blog-6.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-6.jpg	(from https://themesflat.co/html/healingy/blog-grid.html)
10:42:01	36124/36124	---M--	200	added ('OK')	image/jpeg	etag:%228d1c-6249a2e452653%22	https://themesflat.co/html/healingy/images/blog/blog-7.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/blog/blog-7.jpg	(from https://themesflat.co/html/healingy/blog-grid.html)
10:42:03	128269/128269	---M--	200	added ('OK')	image/jpeg	etag:%221f50d-6249a2ff8fa36%22	https://themesflat.co/html/healingy/images/page-title/page-title-blog-details.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/page-title/page-title-blog-details.jpg	(from https://themesflat.co/html/healingy/blog-details-2.html)
10:42:04	1041/1041	---M--	200	added ('OK')	application/javascript	etag:%22411-625ae399e9c11%22	https://themesflat.co/html/healingy/js/map.js	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/js/map.js	(from https://themesflat.co/html/healingy/contact-us.html)
10:42:04	52413/52413	---M--	200	added ('OK')	image/jpeg	etag:%22ccbd-6249a3354bef9%22	https://themesflat.co/html/healingy/images/section/therapists-details.jpg	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/images/section/therapists-details.jpg	(from https://themesflat.co/html/healingy/therapists-details.html)
10:42:12	980665/980665	---M--	200	added ('OK')	application/javascript	etag:%22ef6b9-625ae39df6255%22	https://themesflat.co/html/healingy/js/map.min.js	C:/My%20Web%20Sites/solutheraphy/themesflat.co/html/healingy/js/map.min.js	(from https://themesflat.co/html/healingy/contact-us.html)
